match_id,season,match_number,stage,date,venue,city,team1,team2,toss_winner,toss_decision,first_innings_score,first_innings_wickets,first_innings_overs,second_innings_score,second_innings_wickets,second_innings_overs,result,winner,win_by,win_margin,player_of_match,umpire1,umpire2,is_day_night
M0698,2019,16,League,2019-04-13,JSCA Intl Stadium Complex,Ranchi,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,224,4,18.3,167,4,19.9,normal,Rajasthan Royals,runs,57,James Kohli,Richard Kettleborough,Michael Gough,False
M0699,2019,17,League,2019-04-14,M. A. Chidambaram Stadium,Chennai,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,94,5,14.9,0,0,0.0,no result,,,0,Marchant Jadeja,Sundaram Ravi,Richard Kettleborough,True
M0700,2019,18,League,2019-04-15,Sawai Mansingh Stadium,Jaipur,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,field,225,5,18.1,227,9,15.3,normal,Rajasthan Royals,wickets,4,Mohammad Boult,S Ravi,KN Ananthapadmanabhan,True
M0701,2019,19,League,2019-04-16,Eden Gardens,Kolkata,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,bat,185,4,18.0,187,4,18.9,normal,Chennai Super Kings,wickets,9,Kuldeep Ali,Marais Erasmus,S Ravi,True
M0702,2019,20,League,2019-04-17,Wankhede Stadium,Mumbai,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,113,7,18.6,115,3,19.7,normal,Rajasthan Royals,wickets,8,Jasprit Topley,Simon Taufel,Anil Chaudhary,True
M0703,2019,21,League,2019-04-18,Wankhede Stadium,Mumbai,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,190,5,19.2,199,8,16.8,normal,Mumbai Indians,wickets,2,Tristan Stubbs,Marais Erasmus,Billy Bowden,False
M0704,2019,22,League,2019-04-20,Punjab Cricket Association Stadium,Mohali,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,bat,121,4,19.5,124,5,15.4,normal,Kings XI Punjab,wickets,8,Faheem Tahir,Rod Tucker,Sundaram Ravi,False
M0705,2019,23,League,2019-04-21,Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,231,9,19.8,209,4,15.4,normal,Mumbai Indians,runs,22,Deepak Klaasen,Michael Gough,Marais Erasmus,True
M0706,2019,24,League,2019-04-22,Ekana Cricket Stadium,Lucknow,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,235,6,18.4,153,10,15.5,normal,Rajasthan Royals,runs,82,Steve van der Dussen,S Ravi,Nitin Menon,True
M0707,2019,25,League,2019-04-23,Sawai Mansingh Stadium,Jaipur,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,bat,189,9,19.6,185,5,20.0,normal,Rajasthan Royals,runs,4,Dwayne Dhawan,Sundaram Ravi,Virender Sharma,True
M0708,2019,26,League,2019-04-24,M. A. Chidambaram Stadium,Chennai,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,207,9,19.8,214,4,16.9,normal,Sunrisers Hyderabad,wickets,5,Umesh Padikkal,Anil Chaudhary,CK Nandan,True
M0709,2019,27,League,2019-04-25,Sawai Mansingh Stadium,Jaipur,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,198,6,19.1,193,10,15.9,normal,Rajasthan Royals,runs,5,Ross Khan,Virender Sharma,Michael Gough,True
M0710,2019,28,League,2019-04-26,Sawai Mansingh Stadium,Jaipur,Rajasthan Royals,Delhi Capitals,Delhi Capitals,bat,219,2,18.4,221,3,17.6,normal,Rajasthan Royals,wickets,10,Washington Livingstone,Virender Sharma,CK Nandan,True
M0711,2019,29,League,2019-04-27,DY Patil Stadium,Navi Mumbai,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,219,6,19.9,163,5,19.4,normal,Chennai Super Kings,runs,56,Sanju de Bruyn,Paul Reiffel,Bruce Oxenford,False
M0712,2019,30,League,2019-04-28,Chinnaswamy Stadium,Bangalore,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,169,9,18.6,174,7,16.3,normal,Delhi Capitals,wickets,5,Jason de Villiers,Ulhas Gandhe,AK Chaudhary,True
M0713,2019,31,League,2019-04-29,M. A. Chidambaram Stadium,Chennai,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,235,10,20.0,240,2,16.2,normal,Mumbai Indians,wickets,4,Robin Jansen,Kumar Dharmasena,Aleem Dar,True
M0714,2019,32,League,2019-05-01,M. A. Chidambaram Stadium,Chennai,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,187,5,18.6,194,6,16.7,normal,Rajasthan Royals,wickets,9,Marco Stubbs,Sundaram Ravi,Richard Kettleborough,True
M0715,2019,33,League,2019-05-02,M. A. Chidambaram Stadium,Chennai,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,157,2,19.6,78,3,19.5,normal,Chennai Super Kings,runs,79,Harry de Bruyn,Anil Chaudhary,Kumar Dharmasena,False
M0716,2019,34,League,2019-05-03,MCA Stadium,Pune,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,261,9,19.9,186,9,19.7,normal,Rajasthan Royals,runs,75,Mitchell Conway,Simon Taufel,Sundaram Ravi,True
M0717,2019,35,League,2019-05-05,Barabati Stadium,Cuttack,Delhi Capitals,Kings XI Punjab,Kings XI Punjab,bat,150,3,18.4,121,9,17.8,normal,Kings XI Punjab,runs,29,Rishabh Sharma,Billy Bowden,Rod Tucker,False
M0718,2019,36,League,2019-05-06,Eden Gardens,Kolkata,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,bat,146,6,18.8,108,2,15.1,normal,Kolkata Knight Riders,runs,38,Virat Kishan,Bruce Oxenford,Virender Sharma,True
M0719,2019,37,League,2019-05-08,Wankhede Stadium,Mumbai,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,field,200,2,18.3,202,8,17.2,normal,Royal Challengers Bangalore,wickets,5,Aaron Anderson,Paul Reiffel,Simon Taufel,True
M0720,2019,38,League,2019-05-10,M. A. Chidambaram Stadium,Chennai,Chennai Super Kings,Kings XI Punjab,Kings XI Punjab,bat,140,10,20.0,145,7,17.0,normal,Kings XI Punjab,wickets,3,Deepak Root,Marais Erasmus,Virender Sharma,False
M0721,2019,39,League,2019-05-11,Punjab Cricket Association Stadium,Mohali,Kings XI Punjab,Delhi Capitals,Kings XI Punjab,bat,127,5,18.4,75,1,16.1,normal,Kings XI Punjab,runs,52,Lungi Rahul,Bruce Oxenford,Rod Tucker,True
M0722,2019,40,League,2019-05-12,Chinnaswamy Stadium,Bangalore,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,136,9,19.2,81,6,18.8,normal,Sunrisers Hyderabad,runs,55,Tristan Gill,Nitin Menon,Bruce Oxenford,True
M0723,2019,41,League,2019-05-13,Sawai Mansingh Stadium,Jaipur,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,bat,162,2,18.4,165,1,15.6,normal,Delhi Capitals,wickets,3,Dewald Buttler,Paul Reiffel,Virender Sharma,False
M0724,2019,42,League,2019-05-14,M. A. Chidambaram Stadium,Chennai,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,114,9,19.6,66,7,19.6,normal,Chennai Super Kings,runs,48,Dwaine de Villiers,Chris Gaffaney,AK Chaudhary,False
M0725,2019,43,League,2019-05-16,Greenfield Intl Stadium,Thiruvananthapuram,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,190,7,19.3,199,8,15.8,normal,Delhi Capitals,wickets,1,KL Stokes,KN Ananthapadmanabhan,Richard Kettleborough,True
M0726,2019,44,League,2019-05-17,Arun Jaitley Stadium,Delhi,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,field,138,5,19.0,142,8,17.9,normal,Sunrisers Hyderabad,wickets,9,Mayank Agarwal,Simon Taufel,Marais Erasmus,True
M0727,2019,45,League,2019-05-18,Arun Jaitley Stadium,Delhi,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,bat,206,2,19.3,202,8,19.3,normal,Chennai Super Kings,super over,0,KL Brewis,KN Ananthapadmanabhan,Paul Reiffel,False
M0728,2019,46,League,2019-05-19,Eden Gardens,Kolkata,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,219,3,18.3,227,7,18.7,normal,Kolkata Knight Riders,wickets,2,Shaheen Azam,Bruce Oxenford,Michael Gough,True
M0729,2019,47,League,2019-05-21,Punjab Cricket Association Stadium,Mohali,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,bat,208,8,19.7,166,4,19.5,normal,Chennai Super Kings,runs,42,Harry Jadeja,Aleem Dar,AK Chaudhary,True
M0730,2019,48,League,2019-05-22,Wankhede Stadium,Mumbai,Mumbai Indians,Kings XI Punjab,Mumbai Indians,field,181,2,18.5,184,1,19.3,normal,Kings XI Punjab,wickets,10,Mayank Taylor,Michael Gough,S Ravi,False
M0731,2019,49,League,2019-05-24,MCA Stadium,Pune,Delhi Capitals,Mumbai Indians,Delhi Capitals,field,153,4,19.9,71,10,18.7,normal,Delhi Capitals,runs,82,Stuart Thakur,CK Nandan,Bruce Oxenford,True
M0732,2019,50,League,2019-05-25,Rajiv Gandhi Intl Cricket Stadium,Hyderabad,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,202,7,19.1,191,3,19.0,normal,Sunrisers Hyderabad,runs,11,Jason Ashraf,Richard Kettleborough,Aleem Dar,True
M0733,2019,51,League,2019-05-26,Punjab Cricket Association Stadium,Mohali,Kings XI Punjab,Delhi Capitals,Kings XI Punjab,bat,201,7,19.5,181,10,17.0,normal,Delhi Capitals,runs,20,Shai Amla,CK Nandan,Bruce Oxenford,False
M0734,2019,52,League,2019-05-28,Punjab Cricket Association Stadium,Mohali,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,bat,251,10,20.0,166,1,18.2,normal,Rajasthan Royals,runs,85,Shadab Anderson,AK Chaudhary,Nitin Menon,True
M0735,2019,53,League,2019-05-29,M. A. Chidambaram Stadium,Chennai,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,field,115,3,18.4,117,3,18.9,normal,Delhi Capitals,wickets,3,Wahab Lyon,Anil Chaudhary,Paul Reiffel,False
M0736,2019,54,League,2019-05-31,Arun Jaitley Stadium,Delhi,Delhi Capitals,Rajasthan Royals,Delhi Capitals,field,176,2,18.2,180,2,17.7,normal,Rajasthan Royals,super over,0,Liam Ali,Chris Gaffaney,AK Chaudhary,True
M0737,2019,55,League,2019-06-02,Wankhede Stadium,Mumbai,Mumbai Indians,Kings XI Punjab,Mumbai Indians,field,290,5,19.7,222,9,16.6,normal,Kings XI Punjab,runs,68,Mohammad Brook,S Ravi,Michael Gough,False
M0738,2019,56,League,2019-06-03,Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,field,128,4,19.4,104,7,19.0,normal,Royal Challengers Bangalore,runs,24,Mohammed Jansen,Marais Erasmus,Simon Taufel,True
M0739,2019,57,Qualifier 1,2019-06-04,Wankhede Stadium,Mumbai,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,bat,174,9,19.9,176,2,17.4,normal,Mumbai Indians,wickets,2,Tim Salt,Michael Gough,Virender Sharma,False
M0740,2019,58,Eliminator,2019-06-05,Narendra Modi Stadium,Ahmedabad,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,bat,105,2,18.4,60,7,17.1,normal,Royal Challengers Bangalore,runs,71,David Anderson,Aleem Dar,Marais Erasmus,True
M0741,2019,59,Qualifier 2,2019-06-06,Barabati Stadium,Cuttack,Rajasthan Royals,Delhi Capitals,Delhi Capitals,bat,178,2,18.7,183,4,19.4,normal,Rajasthan Royals,wickets,1,Dwaine Afridi,Bruce Oxenford,AK Chaudhary,False
M0742,2019,60,Final,2019-06-07,Arun Jaitley Stadium,Delhi,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,bat,270,5,19.7,211,3,19.2,normal,Kolkata Knight Riders,runs,59,Dawid Rizwan,Rod Tucker,Ulhas Gandhe,False
M0743,2020,1,League,2020-03-11,Eden Gardens,Kolkata,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,bat,185,5,18.9,126,5,19.8,normal,Kolkata Knight Riders,runs,59,Kieron Samson,Kumar Dharmasena,Aleem Dar,True
M0744,2020,2,League,2020-03-12,Rajiv Gandhi Intl Cricket Stadium,Hyderabad,Kings XI Punjab,Delhi Capitals,Kings XI Punjab,bat,116,10,20.0,60,8,16.6,normal,Kings XI Punjab,runs,77,Shreyas Steyn,Aleem Dar,S Ravi,True
M0745,2020,3,League,2020-03-14,Arun Jaitley Stadium,Delhi,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,bat,156,3,19.2,166,8,19.8,normal,Delhi Capitals,wickets,5,Denesh Cummins,Kumar Dharmasena,Virender Sharma,False
M0746,2020,4,League,2020-03-16,Sawai Mansingh Stadium,Jaipur,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,field,141,8,18.8,138,7,17.7,normal,Mumbai Indians,runs,3,Chris Agarwal,Marais Erasmus,Anil Chaudhary,False
M0747,2020,5,League,2020-03-18,Punjab Cricket Association Stadium,Mohali,Kings XI Punjab,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,93,9,19.5,103,10,15.1,normal,Kings XI Punjab,wickets,7,Steve Iyer,Chris Gaffaney,KN Ananthapadmanabhan,False
M0748,2020,6,League,2020-03-19,Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,bat,96,10,20.0,104,5,18.4,normal,Kolkata Knight Riders,wickets,9,Mohammad Brook,KN Ananthapadmanabhan,Chris Gaffaney,True
M0749,2020,7,League,2020-03-21,Wankhede Stadium,Mumbai,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,291,7,18.4,232,10,17.7,normal,Kolkata Knight Riders,runs,59,Hashim Rossouw,AK Chaudhary,Kumar Dharmasena,True
M0750,2020,8,League,2020-03-23,M. A. Chidambaram Stadium,Chennai,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,140,3,19.7,143,7,15.7,normal,Kings XI Punjab,wickets,6,Martin Rabada,Virender Sharma,Billy Bowden,True
M0751,2020,9,League,2020-03-25,Arun Jaitley Stadium,Delhi,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,238,10,20.0,239,6,17.4,normal,Chennai Super Kings,wickets,1,Martin Archer,AK Chaudhary,Michael Gough,False
M0752,2020,10,League,2020-03-26,Chinnaswamy Stadium,Bangalore,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,80,1,6.5,0,0,0.0,no result,,,0,Wahab Rizwan,Virender Sharma,Anil Chaudhary,True
M0753,2020,11,League,2020-03-27,Holkar Cricket Stadium,Indore,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,bat,190,8,18.6,195,10,16.0,normal,Chennai Super Kings,wickets,1,Deepak Root,Virender Sharma,AK Chaudhary,True
M0754,2020,12,League,2020-03-28,Wankhede Stadium,Mumbai,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,field,152,8,18.7,71,2,15.2,normal,Chennai Super Kings,runs,81,James Smith,Chris Gaffaney,Paul Reiffel,False
M0755,2020,13,League,2020-03-29,M. A. Chidambaram Stadium,Chennai,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,195,7,18.3,202,3,18.9,normal,Delhi Capitals,wickets,9,Mitch Jansen,Richard Kettleborough,Kumar Dharmasena,False
M0756,2020,14,League,2020-03-30,Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,127,2,18.7,132,8,19.0,normal,Royal Challengers Bangalore,wickets,3,Dwayne Conway,Chris Gaffaney,KN Ananthapadmanabhan,True
M0757,2020,15,League,2020-03-31,Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,172,10,20.0,159,4,16.6,normal,Kings XI Punjab,runs,13,Shikhar Zampa,KN Ananthapadmanabhan,Simon Taufel,True
M0758,2020,16,League,2020-04-01,Sawai Mansingh Stadium,Jaipur,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,bat,147,3,19.9,123,8,16.2,normal,Delhi Capitals,runs,24,AB Kishan,Richard Kettleborough,Virender Sharma,True
M0759,2020,17,League,2020-04-03,Punjab Cricket Association Stadium,Mohali,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,field,145,6,18.3,148,6,15.5,normal,Sunrisers Hyderabad,wickets,3,Tristan Stubbs,Kumar Dharmasena,Ulhas Gandhe,True
M0760,2020,18,League,2020-04-04,Arun Jaitley Stadium,Delhi,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,bat,123,6,18.9,60,5,16.3,normal,Delhi Capitals,runs,77,Lockie Stubbs,Bruce Oxenford,Anil Chaudhary,True
M0761,2020,19,League,2020-04-05,Punjab Cricket Association Stadium,Mohali,Kings XI Punjab,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,251,9,18.4,176,5,19.2,normal,Sunrisers Hyderabad,runs,75,Mark Ashwin,Michael Gough,Rod Tucker,True
M0762,2020,20,League,2020-04-06,Rajiv Gandhi Intl Cricket Stadium,Hyderabad,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,bat,151,5,19.7,142,9,19.6,normal,Sunrisers Hyderabad,runs,9,Kuldeep Ashwin,Marais Erasmus,CK Nandan,True
M0763,2020,21,League,2020-04-07,Eden Gardens,Kolkata,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,248,4,18.6,211,2,16.6,normal,Royal Challengers Bangalore,runs,37,Shikhar Karthik,Kumar Dharmasena,Virender Sharma,True
M0764,2020,22,League,2020-04-08,Greenfield Intl Stadium,Thiruvananthapuram,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,bat,148,6,18.6,86,7,17.5,normal,Kolkata Knight Riders,runs,62,Shaheen Cummins,KN Ananthapadmanabhan,Virender Sharma,False
M0765,2020,23,League,2020-04-10,DY Patil Stadium,Navi Mumbai,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,bat,163,8,19.3,168,6,15.3,normal,Royal Challengers Bangalore,wickets,10,Adam Topley,Sundaram Ravi,Michael Gough,False
M0766,2020,24,League,2020-04-12,M. A. Chidambaram Stadium,Chennai,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,178,4,18.2,187,10,17.0,normal,Chennai Super Kings,wickets,4,Mark Malan,Ulhas Gandhe,Paul Reiffel,True
M0767,2020,25,League,2020-04-13,Wankhede Stadium,Mumbai,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,273,7,19.3,225,10,16.7,normal,Kolkata Knight Riders,runs,48,Dawid Stokes,Ulhas Gandhe,Richard Kettleborough,False
M0768,2020,26,League,2020-04-15,M. A. Chidambaram Stadium,Chennai,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,226,10,20.0,236,8,19.5,normal,Chennai Super Kings,wickets,5,Ambati Archer,Virender Sharma,Aleem Dar,False
M0769,2020,27,League,2020-04-16,Chinnaswamy Stadium,Bangalore,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,bat,234,3,18.2,238,1,16.0,normal,Mumbai Indians,wickets,7,Lockie Starc,Ulhas Gandhe,Nitin Menon,False
M0770,2020,28,League,2020-04-18,Arun Jaitley Stadium,Delhi,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,field,102,2,19.5,60,10,18.3,normal,Delhi Capitals,runs,44,Shimron Ali,Sundaram Ravi,Marais Erasmus,True
M0771,2020,29,League,2020-04-19,M. A. Chidambaram Stadium,Chennai,Chennai Super Kings,Kings XI Punjab,Kings XI Punjab,field,125,7,19.5,126,8,19.8,normal,Chennai Super Kings,wickets,6,Rilee Maxwell,Aleem Dar,Nitin Menon,True
M0772,2020,30,League,2020-04-20,Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,bat,132,9,18.6,63,6,16.7,normal,Royal Challengers Bangalore,runs,69,Quinton Coetzee,Bruce Oxenford,CK Nandan,True
M0773,2020,31,League,2020-04-21,Sawai Mansingh Stadium,Jaipur,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,194,5,19.4,176,4,17.0,normal,Royal Challengers Bangalore,runs,18,Aaron Pope,Nitin Menon,Ulhas Gandhe,True
M0774,2020,32,League,2020-04-23,Eden Gardens,Kolkata,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,field,189,5,19.6,190,6,17.7,normal,Delhi Capitals,wickets,4,Gerald Pope,CK Nandan,Simon Taufel,False
M0775,2020,33,League,2020-04-24,Eden Gardens,Kolkata,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,145,7,18.7,147,7,16.5,normal,Mumbai Indians,wickets,10,Rahul Brewis,S Ravi,Billy Bowden,False
M0776,2020,34,League,2020-04-25,Eden Gardens,Kolkata,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,196,8,18.0,194,5,15.9,normal,Sunrisers Hyderabad,super over,0,Marco Stubbs,Simon Taufel,S Ravi,True
M0777,2020,35,League,2020-04-26,Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,field,152,7,19.1,157,5,17.0,tie,Chennai Super Kings,super over,0,Shai Amla,Chris Gaffaney,Billy Bowden,False
M0778,2020,36,League,2020-04-27,Barabati Stadium,Cuttack,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,224,8,18.4,205,3,19.7,normal,Chennai Super Kings,runs,19,Jason de Villiers,Ulhas Gandhe,Kumar Dharmasena,False
M0779,2020,37,League,2020-04-28,Wankhede Stadium,Mumbai,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,103,8,19.0,113,1,17.8,normal,Mumbai Indians,wickets,10,Shreyas Bairstow,Marais Erasmus,Ulhas Gandhe,False
M0780,2020,38,League,2020-04-30,Wankhede Stadium,Mumbai,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,field,215,10,20.0,184,8,15.7,normal,Sunrisers Hyderabad,runs,31,Babar Nortje,KN Ananthapadmanabhan,Kumar Dharmasena,True
M0781,2020,39,League,2020-05-02,JSCA Intl Stadium Complex,Ranchi,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,146,6,19.9,155,9,19.5,normal,Chennai Super Kings,wickets,1,Jofra Pandey,Ulhas Gandhe,KN Ananthapadmanabhan,True
M0782,2020,40,League,2020-05-03,Himachal Pradesh Cricket Association Stadium,Dharamsala,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,107,6,18.2,108,10,15.1,normal,Rajasthan Royals,wickets,8,Anrich Hazlewood,Kumar Dharmasena,Anil Chaudhary,True
M0783,2020,41,League,2020-05-04,Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,field,164,3,19.3,168,2,18.1,normal,Chennai Super Kings,wickets,1,Rassie Warner,Anil Chaudhary,Virender Sharma,True
M0784,2020,42,League,2020-05-06,Wankhede Stadium,Mumbai,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,bat,123,5,18.3,127,9,18.2,normal,Royal Challengers Bangalore,wickets,5,Daniel de Bruyn,Billy Bowden,KN Ananthapadmanabhan,True
M0785,2020,43,League,2020-05-08,Barabati Stadium,Cuttack,Kings XI Punjab,Delhi Capitals,Delhi Capitals,bat,215,8,18.4,165,3,16.9,normal,Delhi Capitals,runs,50,Ishan de Bruyn,KN Ananthapadmanabhan,Paul Reiffel,True
M0786,2020,44,League,2020-05-09,Sawai Mansingh Stadium,Jaipur,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,field,197,10,20.0,157,7,15.5,normal,Chennai Super Kings,runs,40,Andre Livingstone,S Ravi,Rod Tucker,True
M0787,2020,45,League,2020-05-10,Punjab Cricket Association Stadium,Mohali,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,bat,185,5,18.8,188,2,17.9,normal,Kings XI Punjab,wickets,1,Mark Jansen,Rod Tucker,CK Nandan,True
M0788,2020,46,League,2020-05-12,M. A. Chidambaram Stadium,Chennai,Chennai Super Kings,Kings XI Punjab,Kings XI Punjab,bat,146,2,19.6,103,4,18.1,normal,Kings XI Punjab,runs,43,Babar Rabada,Simon Taufel,Rod Tucker,False
M0789,2020,47,League,2020-05-13,Punjab Cricket Association Stadium,Mohali,Kings XI Punjab,Delhi Capitals,Kings XI Punjab,field,221,4,18.4,226,6,19.4,normal,Delhi Capitals,wickets,7,Sanju Rizwan,Chris Gaffaney,CK Nandan,False
M0790,2020,48,League,2020-05-14,Arun Jaitley Stadium,Delhi,Delhi Capitals,Mumbai Indians,Delhi Capitals,field,236,2,20.0,204,3,19.1,normal,Mumbai Indians,runs,32,Matthew Starc,Paul Reiffel,Michael Gough,True
M0791,2020,49,League,2020-05-15,Wankhede Stadium,Mumbai,Kings XI Punjab,Chennai Super Kings,Kings XI Punjab,field,99,6,18.6,107,3,16.9,normal,Chennai Super Kings,wickets,3,Sanju de Bruyn,Aleem Dar,Rod Tucker,True
M0792,2020,50,League,2020-05-16,Sawai Mansingh Stadium,Jaipur,Rajasthan Royals,Kings XI Punjab,Rajasthan Royals,field,102,4,18.5,108,10,17.7,normal,Kings XI Punjab,wickets,5,Quinton Ngidi,Kumar Dharmasena,S Ravi,True
